evaluation_id,category,score,model_version,date
522,knowledge,90.51,claude-3-opus,2025-12-29
523,knowledge,94.09,gpt-3.5-turbo,2025-12-29
524,knowledge,95.76,claude-3-opus,2025-12-29
525,knowledge,65.3,gpt-4-turbo,2025-12-29
526,knowledge,83.45,gpt-4,2025-12-29
527,knowledge,70.83,gpt-4,2025-12-29
528,knowledge,74.31,gpt-3.5-turbo,2025-12-29
529,knowledge,94.39,claude-3-opus,2025-12-29
530,knowledge,60.54,claude-3-opus,2025-12-29
531,knowledge,80.22,gpt-4-turbo,2025-12-29
532,knowledge,61.52,gpt-3.5-turbo,2025-12-29
533,code,87.0,gpt-3.5-turbo,2025-12-29
534,code,47.29,claude-3-opus,2025-12-29
535,code,66.21,gpt-4,2025-12-29
536,code,80.43,gpt-4,2025-12-29
537,code,3.76,gpt-3.5-turbo,2025-12-29
538,code,44.88,gpt-4-turbo,2025-12-29
539,code,66.02,gpt-4-turbo,2025-12-29
540,code,52.09,gpt-3.5-turbo,2025-12-29
541,code,66.97,gpt-3.5-turbo,2025-12-29
542,instruction_following,90.65,claude-3-opus,2025-12-29
543,instruction_following,70.44,gpt-4-turbo,2025-12-29
544,instruction_following,77.52,claude-3-opus,2025-12-29
545,instruction_following,62.7,gpt-4-turbo,2025-12-29
546,instruction_following,44.42,gpt-4-turbo,2025-12-29
547,instruction_following,68.6,claude-3-opus,2025-12-29
548,tool_calling,43.71,gpt-3.5-turbo,2025-12-29
549,tool_calling,32.89,gpt-4-turbo,2025-12-29
550,tool_calling,22.16,claude-3-opus,2025-12-29
551,tool_calling,56.12,claude-3-opus,2025-12-29
552,tool_calling,66.8,claude-3-opus,2025-12-29
553,tool_calling,56.02,gpt-3.5-turbo,2025-12-29
554,tool_calling,26.21,gpt-4-turbo,2025-12-29
555,tool_calling,26.45,gpt-3.5-turbo,2025-12-29
556,tool_calling,77.71,gpt-4-turbo,2025-12-29
557,tool_calling,47.63,gpt-3.5-turbo,2025-12-29
558,tool_calling,20.95,claude-3-opus,2025-12-29
559,tool_calling,21.97,gpt-3.5-turbo,2025-12-29
560,reasoning,52.29,claude-3-opus,2025-12-30
561,reasoning,80.25,claude-3-opus,2025-12-30
562,reasoning,20.76,gpt-4-turbo,2025-12-30
563,reasoning,53.58,gpt-3.5-turbo,2025-12-30
564,reasoning,54.92,gpt-4,2025-12-30
565,reasoning,25.28,gpt-4,2025-12-30
566,reasoning,31.75,gpt-3.5-turbo,2025-12-30
567,reasoning,47.3,gpt-4,2025-12-30
568,reasoning,26.24,gpt-4-turbo,2025-12-30
569,reasoning,6.75,gpt-4,2025-12-30
570,reasoning,34.55,gpt-4,2025-12-30
571,knowledge,72.43,gpt-4,2025-12-30
572,knowledge,66.5,claude-3-opus,2025-12-30
573,knowledge,47.12,gpt-4,2025-12-30
574,knowledge,70.74,claude-3-opus,2025-12-30
575,knowledge,85.62,gpt-4-turbo,2025-12-30
576,knowledge,79.74,claude-3-opus,2025-12-30
577,code,47.49,gpt-4-turbo,2025-12-30
578,code,17.94,claude-3-opus,2025-12-30
579,code,86.34,gpt-4-turbo,2025-12-30
580,code,41.72,claude-3-opus,2025-12-30
581,code,47.02,gpt-4-turbo,2025-12-30
582,code,69.98,claude-3-opus,2025-12-30
583,code,40.38,gpt-4,2025-12-30
584,instruction_following,52.19,claude-3-opus,2025-12-30
585,instruction_following,89.18,gpt-3.5-turbo,2025-12-30
586,instruction_following,59.19,gpt-4,2025-12-30
587,instruction_following,54.79,claude-3-opus,2025-12-30
588,instruction_following,95.43,gpt-4-turbo,2025-12-30
589,instruction_following,92.24,gpt-3.5-turbo,2025-12-30
590,instruction_following,55.36,gpt-3.5-turbo,2025-12-30
591,instruction_following,65.33,claude-3-opus,2025-12-30
592,instruction_following,66.68,gpt-4,2025-12-30
593,instruction_following,78.7,claude-3-opus,2025-12-30
594,instruction_following,60.73,gpt-3.5-turbo,2025-12-30
595,instruction_following,66.77,gpt-3.5-turbo,2025-12-30
596,instruction_following,71.32,gpt-3.5-turbo,2025-12-30
597,instruction_following,80.35,gpt-4-turbo,2025-12-30
598,instruction_following,81.14,gpt-3.5-turbo,2025-12-30
599,tool_calling,59.8,gpt-3.5-turbo,2025-12-30
600,tool_calling,11.13,gpt-4,2025-12-30
601,tool_calling,15.81,gpt-3.5-turbo,2025-12-30
602,tool_calling,63.87,gpt-4-turbo,2025-12-30
603,tool_calling,34.67,gpt-3.5-turbo,2025-12-30
604,tool_calling,64.74,claude-3-opus,2025-12-30
605,tool_calling,55.66,gpt-4-turbo,2025-12-30
606,tool_calling,60.54,gpt-3.5-turbo,2025-12-30
607,tool_calling,34.18,claude-3-opus,2025-12-30
608,tool_calling,13.39,gpt-3.5-turbo,2025-12-30
609,reasoning,51.79,gpt-3.5-turbo,2025-12-31
610,reasoning,31.61,gpt-4,2025-12-31
611,reasoning,55.42,gpt-4-turbo,2025-12-31
612,reasoning,76.09,gpt-4-turbo,2025-12-31
613,reasoning,43.04,gpt-4-turbo,2025-12-31
614,reasoning,35.12,gpt-4,2025-12-31
615,reasoning,25.65,gpt-4-turbo,2025-12-31
616,knowledge,95.42,gpt-4-turbo,2025-12-31
617,knowledge,90.99,claude-3-opus,2025-12-31
618,knowledge,93.07,gpt-4-turbo,2025-12-31
619,knowledge,70.23,gpt-3.5-turbo,2025-12-31
620,knowledge,45.5,gpt-3.5-turbo,2025-12-31
621,code,88.81,gpt-3.5-turbo,2025-12-31
622,code,45.04,claude-3-opus,2025-12-31
623,code,33.2,claude-3-opus,2025-12-31
624,code,77.54,gpt-4-turbo,2025-12-31
625,code,59.69,gpt-4-turbo,2025-12-31
626,code,80.57,gpt-3.5-turbo,2025-12-31
627,code,56.35,claude-3-opus,2025-12-31
628,code,6.17,claude-3-opus,2025-12-31
629,code,50.88,gpt-4-turbo,2025-12-31
630,code,44.08,gpt-3.5-turbo,2025-12-31
631,code,32.48,claude-3-opus,2025-12-31
632,code,41.99,claude-3-opus,2025-12-31
633,code,2.99,gpt-4-turbo,2025-12-31
634,code,39.02,claude-3-opus,2025-12-31
635,code,88.3,claude-3-opus,2025-12-31
636,instruction_following,92.19,claude-3-opus,2025-12-31
637,instruction_following,96.01,gpt-3.5-turbo,2025-12-31
638,instruction_following,68.24,gpt-4,2025-12-31
639,instruction_following,68.15,claude-3-opus,2025-12-31
640,instruction_following,91.66,gpt-3.5-turbo,2025-12-31
641,instruction_following,68.22,gpt-4,2025-12-31
642,instruction_following,52.85,claude-3-opus,2025-12-31
643,instruction_following,83.75,gpt-4,2025-12-31
644,instruction_following,64.49,gpt-4-turbo,2025-12-31
645,instruction_following,83.02,gpt-4,2025-12-31
646,instruction_following,75.05,gpt-3.5-turbo,2025-12-31
647,instruction_following,85.46,gpt-3.5-turbo,2025-12-31
648,instruction_following,95.29,gpt-4,2025-12-31
649,instruction_following,76.4,gpt-3.5-turbo,2025-12-31
650,instruction_following,93.44,gpt-4-turbo,2025-12-31
651,tool_calling,13.19,claude-3-opus,2025-12-31
652,tool_calling,27.43,gpt-4-turbo,2025-12-31
653,tool_calling,39.78,claude-3-opus,2025-12-31
654,tool_calling,69.44,gpt-3.5-turbo,2025-12-31
655,tool_calling,46.01,gpt-4,2025-12-31
656,tool_calling,44.78,gpt-4-turbo,2025-12-31
657,tool_calling,25.46,gpt-4,2025-12-31
658,tool_calling,48.04,gpt-4-turbo,2025-12-31
659,tool_calling,18.11,claude-3-opus,2025-12-31
660,tool_calling,26.56,gpt-3.5-turbo,2025-12-31
661,tool_calling,75.38,gpt-4,2025-12-31
662,reasoning,15.02,claude-3-opus,2026-01-01
663,reasoning,18.19,claude-3-opus,2026-01-01
664,reasoning,5.74,gpt-4,2026-01-01
665,reasoning,22.33,gpt-4,2026-01-01
666,reasoning,13.08,gpt-3.5-turbo,2026-01-01
667,reasoning,29.69,gpt-4,2026-01-01
668,reasoning,23.35,gpt-3.5-turbo,2026-01-01
669,reasoning,50.16,gpt-4-turbo,2026-01-01
670,reasoning,70.02,claude-3-opus,2026-01-01
671,reasoning,43.82,gpt-4-turbo,2026-01-01
672,reasoning,28.71,gpt-3.5-turbo,2026-01-01
673,reasoning,63.27,gpt-4-turbo,2026-01-01
674,reasoning,59.97,gpt-4,2026-01-01
675,reasoning,8.51,gpt-4-turbo,2026-01-01
676,reasoning,34.35,gpt-4,2026-01-01
677,knowledge,54.01,gpt-3.5-turbo,2026-01-01
678,knowledge,83.98,gpt-4,2026-01-01
679,knowledge,78.38,gpt-4,2026-01-01
680,knowledge,45.08,gpt-4,2026-01-01
681,knowledge,37.66,gpt-4,2026-01-01
682,knowledge,49.59,gpt-3.5-turbo,2026-01-01
683,knowledge,6.83,gpt-4-turbo,2026-01-01
684,code,24.78,gpt-3.5-turbo,2026-01-01
685,code,33.53,claude-3-opus,2026-01-01
686,code,78.1,gpt-4-turbo,2026-01-01
687,code,51.29,claude-3-opus,2026-01-01
688,code,38.75,gpt-4,2026-01-01
689,code,73.54,claude-3-opus,2026-01-01
690,code,51.76,gpt-4,2026-01-01
691,code,60.18,claude-3-opus,2026-01-01
692,code,45.61,gpt-4-turbo,2026-01-01
693,instruction_following,88.94,gpt-3.5-turbo,2026-01-01
694,instruction_following,57.39,claude-3-opus,2026-01-01
695,instruction_following,56.08,claude-3-opus,2026-01-01
696,instruction_following,75.62,gpt-3.5-turbo,2026-01-01
697,instruction_following,93.9,gpt-4-turbo,2026-01-01
698,instruction_following,87.27,gpt-4-turbo,2026-01-01
699,tool_calling,39.78,gpt-4,2026-01-01
700,tool_calling,85.89,gpt-4,2026-01-01
701,tool_calling,42.59,gpt-3.5-turbo,2026-01-01
702,tool_calling,9.47,claude-3-opus,2026-01-01
703,tool_calling,77.08,gpt-3.5-turbo,2026-01-01
704,tool_calling,78.43,claude-3-opus,2026-01-01
705,tool_calling,38.81,gpt-4-turbo,2026-01-01
706,tool_calling,92.33,gpt-3.5-turbo,2026-01-01
707,tool_calling,10.58,gpt-4-turbo,2026-01-01
708,reasoning,48.84,gpt-3.5-turbo,2026-01-02
709,reasoning,47.23,gpt-3.5-turbo,2026-01-02
710,reasoning,22.45,gpt-4,2026-01-02
711,reasoning,44.58,gpt-4-turbo,2026-01-02
712,reasoning,9.23,claude-3-opus,2026-01-02
713,reasoning,82.71,claude-3-opus,2026-01-02
714,reasoning,30.58,gpt-4,2026-01-02
715,knowledge,82.16,gpt-4-turbo,2026-01-02
716,knowledge,65.61,gpt-4-turbo,2026-01-02
717,knowledge,75.42,claude-3-opus,2026-01-02
718,knowledge,81.88,gpt-4-turbo,2026-01-02
719,knowledge,33.25,gpt-3.5-turbo,2026-01-02
720,knowledge,64.47,gpt-3.5-turbo,2026-01-02
721,knowledge,80.64,gpt-4,2026-01-02
722,knowledge,35.93,gpt-4,2026-01-02
723,knowledge,70.18,claude-3-opus,2026-01-02
724,knowledge,79.22,gpt-4,2026-01-02
725,knowledge,53.42,gpt-3.5-turbo,2026-01-02
726,knowledge,54.04,claude-3-opus,2026-01-02
727,knowledge,65.91,gpt-4,2026-01-02
728,code,34.81,gpt-3.5-turbo,2026-01-02
729,code,35.5,gpt-4,2026-01-02
730,code,56.37,gpt-4,2026-01-02
731,code,40.26,gpt-4-turbo,2026-01-02
732,code,71.31,gpt-4-turbo,2026-01-02
733,code,57.75,claude-3-opus,2026-01-02
734,code,37.19,claude-3-opus,2026-01-02
735,code,57.27,claude-3-opus,2026-01-02
736,code,83.18,gpt-3.5-turbo,2026-01-02
737,code,0.73,claude-3-opus,2026-01-02
738,code,62.89,claude-3-opus,2026-01-02
739,code,74.26,gpt-4-turbo,2026-01-02
740,instruction_following,41.8,gpt-4,2026-01-02
741,instruction_following,59.06,gpt-4-turbo,2026-01-02
742,instruction_following,84.83,gpt-4,2026-01-02
743,instruction_following,73.92,gpt-3.5-turbo,2026-01-02
744,instruction_following,60.66,gpt-4-turbo,2026-01-02
745,instruction_following,72.3,gpt-4,2026-01-02
746,instruction_following,65.04,gpt-4,2026-01-02
747,instruction_following,61.87,gpt-4-turbo,2026-01-02
748,instruction_following,64.17,claude-3-opus,2026-01-02
749,instruction_following,66.08,claude-3-opus,2026-01-02
750,instruction_following,91.08,gpt-4-turbo,2026-01-02
751,instruction_following,89.88,claude-3-opus,2026-01-02
752,instruction_following,86.08,gpt-3.5-turbo,2026-01-02
753,tool_calling,13.8,claude-3-opus,2026-01-02
754,tool_calling,37.34,gpt-3.5-turbo,2026-01-02
755,tool_calling,15.14,gpt-4-turbo,2026-01-02
756,tool_calling,69.08,gpt-4,2026-01-02
757,tool_calling,36.6,gpt-4-turbo,2026-01-02
758,tool_calling,43.83,gpt-4,2026-01-02
759,tool_calling,77.21,gpt-3.5-turbo,2026-01-02
760,tool_calling,50.58,gpt-3.5-turbo,2026-01-02
761,tool_calling,64.79,gpt-4-turbo,2026-01-02
762,tool_calling,35.1,gpt-4-turbo,2026-01-02
763,tool_calling,44.09,gpt-4-turbo,2026-01-02
764,tool_calling,26.36,claude-3-opus,2026-01-02
765,tool_calling,92.17,gpt-4-turbo,2026-01-02
766,tool_calling,42.92,claude-3-opus,2026-01-02
767,reasoning,33.88,gpt-4-turbo,2026-01-03
768,reasoning,23.16,gpt-4,2026-01-03
769,reasoning,44.61,gpt-4-turbo,2026-01-03
770,reasoning,91.88,claude-3-opus,2026-01-03
771,reasoning,65.96,gpt-3.5-turbo,2026-01-03
772,reasoning,67.57,claude-3-opus,2026-01-03
773,reasoning,30.1,gpt-4,2026-01-03
774,reasoning,46.25,gpt-3.5-turbo,2026-01-03
775,reasoning,55.73,gpt-4-turbo,2026-01-03
776,reasoning,96.44,gpt-4,2026-01-03
777,reasoning,39.25,gpt-4-turbo,2026-01-03
778,reasoning,32.13,gpt-4,2026-01-03
779,knowledge,44.4,claude-3-opus,2026-01-03
780,knowledge,76.32,claude-3-opus,2026-01-03
781,knowledge,45.13,claude-3-opus,2026-01-03
782,knowledge,32.13,gpt-4-turbo,2026-01-03
783,knowledge,50.83,gpt-4-turbo,2026-01-03
784,code,85.91,gpt-3.5-turbo,2026-01-03
785,code,65.3,gpt-4,2026-01-03
786,code,40.16,gpt-4,2026-01-03
787,code,66.95,gpt-4-turbo,2026-01-03
788,code,59.85,gpt-4-turbo,2026-01-03
789,code,59.69,gpt-4,2026-01-03
790,code,55.6,gpt-4-turbo,2026-01-03
791,code,48.87,gpt-4-turbo,2026-01-03
792,instruction_following,86.64,claude-3-opus,2026-01-03
793,instruction_following,62.05,gpt-4-turbo,2026-01-03
794,instruction_following,61.43,gpt-4-turbo,2026-01-03
795,instruction_following,97.06,claude-3-opus,2026-01-03
796,instruction_following,89.35,gpt-4,2026-01-03
797,instruction_following,64.55,gpt-4-turbo,2026-01-03
798,instruction_following,78.85,gpt-3.5-turbo,2026-01-03
799,instruction_following,46.69,gpt-3.5-turbo,2026-01-03
800,instruction_following,84.73,claude-3-opus,2026-01-03
801,instruction_following,79.91,claude-3-opus,2026-01-03
802,instruction_following,49.07,gpt-4-turbo,2026-01-03
803,instruction_following,80.49,gpt-4,2026-01-03
804,tool_calling,54.1,gpt-4-turbo,2026-01-03
805,tool_calling,62.7,gpt-3.5-turbo,2026-01-03
806,tool_calling,54.98,claude-3-opus,2026-01-03
807,tool_calling,49.29,gpt-4,2026-01-03
808,tool_calling,27.5,claude-3-opus,2026-01-03
809,tool_calling,41.51,claude-3-opus,2026-01-03
810,tool_calling,70.18,gpt-4,2026-01-03
811,tool_calling,37.7,gpt-4-turbo,2026-01-03
812,tool_calling,7.96,claude-3-opus,2026-01-03
813,tool_calling,21.04,gpt-4,2026-01-03
814,tool_calling,63.11,gpt-4,2026-01-03
815,tool_calling,54.3,gpt-4-turbo,2026-01-03
816,tool_calling,71.93,gpt-4,2026-01-03
817,tool_calling,19.91,gpt-4-turbo,2026-01-03
818,reasoning,26.91,gpt-4,2026-01-04
819,reasoning,59.37,gpt-3.5-turbo,2026-01-04
820,reasoning,38.21,gpt-4-turbo,2026-01-04
821,reasoning,39.12,gpt-4,2026-01-04
822,reasoning,79.74,gpt-4-turbo,2026-01-04
823,reasoning,19.62,gpt-4,2026-01-04
824,reasoning,31.69,gpt-3.5-turbo,2026-01-04
825,reasoning,24.16,gpt-4-turbo,2026-01-04
826,knowledge,33.37,gpt-4-turbo,2026-01-04
827,knowledge,48.56,gpt-3.5-turbo,2026-01-04
828,knowledge,78.69,gpt-4-turbo,2026-01-04
829,knowledge,38.54,gpt-4-turbo,2026-01-04
830,knowledge,86.52,gpt-4,2026-01-04
831,knowledge,56.87,gpt-4,2026-01-04
832,knowledge,71.34,gpt-4-turbo,2026-01-04
833,code,5.19,gpt-4-turbo,2026-01-04
834,code,29.71,gpt-4-turbo,2026-01-04
835,code,26.44,gpt-4-turbo,2026-01-04
836,code,57.84,claude-3-opus,2026-01-04
837,code,87.04,gpt-4-turbo,2026-01-04
838,code,35.55,gpt-4,2026-01-04
839,code,59.45,gpt-4,2026-01-04
840,code,51.27,gpt-4,2026-01-04
841,code,5.28,gpt-3.5-turbo,2026-01-04
842,code,30.37,claude-3-opus,2026-01-04
843,code,63.51,gpt-3.5-turbo,2026-01-04
844,code,42.95,gpt-3.5-turbo,2026-01-04
845,instruction_following,75.34,claude-3-opus,2026-01-04
846,instruction_following,49.53,gpt-4-turbo,2026-01-04
847,instruction_following,84.61,gpt-3.5-turbo,2026-01-04
848,instruction_following,52.13,gpt-4-turbo,2026-01-04
849,instruction_following,74.08,gpt-3.5-turbo,2026-01-04
850,instruction_following,44.18,gpt-4-turbo,2026-01-04
851,instruction_following,67.79,claude-3-opus,2026-01-04
852,instruction_following,77.33,gpt-4-turbo,2026-01-04
853,instruction_following,50.96,gpt-4-turbo,2026-01-04
854,instruction_following,84.06,gpt-3.5-turbo,2026-01-04
855,instruction_following,47.86,claude-3-opus,2026-01-04
856,instruction_following,89.14,claude-3-opus,2026-01-04
857,instruction_following,71.04,gpt-4,2026-01-04
858,instruction_following,86.0,gpt-4,2026-01-04
859,instruction_following,57.07,gpt-3.5-turbo,2026-01-04
860,tool_calling,28.59,gpt-3.5-turbo,2026-01-04
861,tool_calling,31.41,claude-3-opus,2026-01-04
862,tool_calling,58.81,gpt-4,2026-01-04
863,tool_calling,22.86,gpt-3.5-turbo,2026-01-04
864,tool_calling,49.95,claude-3-opus,2026-01-04
865,tool_calling,63.15,gpt-4-turbo,2026-01-04
866,tool_calling,9.43,gpt-4,2026-01-04
867,tool_calling,19.74,gpt-4-turbo,2026-01-04
868,reasoning,44.4,claude-3-opus,2026-01-05
869,reasoning,35.74,claude-3-opus,2026-01-05
870,reasoning,17.05,gpt-4,2026-01-05
871,reasoning,16.22,claude-3-opus,2026-01-05
872,reasoning,58.55,claude-3-opus,2026-01-05
873,reasoning,45.97,gpt-4-turbo,2026-01-05
874,knowledge,84.46,gpt-3.5-turbo,2026-01-05
875,knowledge,71.64,gpt-3.5-turbo,2026-01-05
876,knowledge,48.97,gpt-4,2026-01-05
877,knowledge,62.74,gpt-4-turbo,2026-01-05
878,knowledge,58.75,gpt-3.5-turbo,2026-01-05
879,code,35.68,claude-3-opus,2026-01-05
880,code,24.86,gpt-4-turbo,2026-01-05
881,code,38.57,gpt-4-turbo,2026-01-05
882,code,28.65,claude-3-opus,2026-01-05
883,code,50.37,claude-3-opus,2026-01-05
884,code,27.53,gpt-4-turbo,2026-01-05
885,code,38.24,claude-3-opus,2026-01-05
886,code,75.29,claude-3-opus,2026-01-05
887,code,36.14,gpt-4-turbo,2026-01-05
888,code,56.22,gpt-4-turbo,2026-01-05
889,code,73.96,gpt-4,2026-01-05
890,code,80.71,gpt-3.5-turbo,2026-01-05
891,instruction_following,98.02,gpt-4-turbo,2026-01-05
892,instruction_following,79.51,gpt-4-turbo,2026-01-05
893,instruction_following,55.31,gpt-3.5-turbo,2026-01-05
894,instruction_following,47.33,claude-3-opus,2026-01-05
895,instruction_following,69.3,gpt-4,2026-01-05
896,instruction_following,98.49,gpt-3.5-turbo,2026-01-05
897,instruction_following,69.6,claude-3-opus,2026-01-05
898,tool_calling,37.61,claude-3-opus,2026-01-05
899,tool_calling,74.5,gpt-3.5-turbo,2026-01-05
900,tool_calling,37.32,gpt-3.5-turbo,2026-01-05
901,tool_calling,55.8,gpt-4,2026-01-05
902,tool_calling,33.71,gpt-4,2026-01-05
903,tool_calling,56.47,gpt-4,2026-01-05
904,tool_calling,48.81,gpt-4-turbo,2026-01-05
905,tool_calling,36.5,gpt-4-turbo,2026-01-05
906,reasoning,21.24,claude-3-opus,2026-01-06
907,reasoning,39.84,gpt-4,2026-01-06
908,reasoning,70.86,gpt-4-turbo,2026-01-06
909,reasoning,20.6,gpt-3.5-turbo,2026-01-06
910,reasoning,12.68,gpt-4-turbo,2026-01-06
911,knowledge,47.94,claude-3-opus,2026-01-06
912,knowledge,59.29,gpt-4-turbo,2026-01-06
913,knowledge,75.8,gpt-4-turbo,2026-01-06
914,knowledge,50.16,gpt-4,2026-01-06
915,knowledge,87.25,claude-3-opus,2026-01-06
916,knowledge,77.59,gpt-3.5-turbo,2026-01-06
917,knowledge,61.94,gpt-4,2026-01-06
918,knowledge,56.76,gpt-4,2026-01-06
919,knowledge,48.56,gpt-3.5-turbo,2026-01-06
920,knowledge,44.46,gpt-4,2026-01-06
921,knowledge,55.11,claude-3-opus,2026-01-06
922,knowledge,81.55,gpt-4-turbo,2026-01-06
923,knowledge,59.35,gpt-3.5-turbo,2026-01-06
924,knowledge,45.04,gpt-4-turbo,2026-01-06
925,code,13.38,gpt-3.5-turbo,2026-01-06
926,code,72.32,gpt-4-turbo,2026-01-06
927,code,73.75,gpt-4,2026-01-06
928,code,40.54,claude-3-opus,2026-01-06
929,code,48.03,claude-3-opus,2026-01-06
930,code,44.98,gpt-3.5-turbo,2026-01-06
931,code,58.23,gpt-4-turbo,2026-01-06
932,code,32.91,claude-3-opus,2026-01-06
933,code,46.89,gpt-3.5-turbo,2026-01-06
934,code,47.1,gpt-3.5-turbo,2026-01-06
935,code,39.68,claude-3-opus,2026-01-06
936,code,60.27,gpt-4,2026-01-06
937,instruction_following,82.93,gpt-4-turbo,2026-01-06
938,instruction_following,76.69,gpt-4,2026-01-06
939,instruction_following,69.77,gpt-4,2026-01-06
940,instruction_following,82.9,gpt-4,2026-01-06
941,instruction_following,73.76,claude-3-opus,2026-01-06
942,instruction_following,91.33,claude-3-opus,2026-01-06
943,instruction_following,76.85,claude-3-opus,2026-01-06
944,instruction_following,63.63,gpt-4-turbo,2026-01-06
945,instruction_following,96.02,gpt-4-turbo,2026-01-06
946,instruction_following,91.32,gpt-4,2026-01-06
947,instruction_following,63.61,gpt-3.5-turbo,2026-01-06
948,instruction_following,85.68,gpt-3.5-turbo,2026-01-06
949,instruction_following,81.59,gpt-4,2026-01-06
950,tool_calling,60.19,claude-3-opus,2026-01-06
951,tool_calling,39.19,gpt-3.5-turbo,2026-01-06
952,tool_calling,32.85,claude-3-opus,2026-01-06
953,tool_calling,35.25,gpt-3.5-turbo,2026-01-06
954,tool_calling,38.07,gpt-4-turbo,2026-01-06
955,reasoning,46.38,claude-3-opus,2026-01-07
956,reasoning,40.46,gpt-4,2026-01-07
957,reasoning,36.7,claude-3-opus,2026-01-07
958,reasoning,59.86,gpt-3.5-turbo,2026-01-07
959,reasoning,24.66,gpt-3.5-turbo,2026-01-07
960,reasoning,68.54,gpt-4-turbo,2026-01-07
961,reasoning,70.49,gpt-4-turbo,2026-01-07
962,reasoning,37.88,gpt-4-turbo,2026-01-07
963,reasoning,40.48,gpt-3.5-turbo,2026-01-07
964,reasoning,45.73,gpt-4-turbo,2026-01-07
965,reasoning,42.96,gpt-3.5-turbo,2026-01-07
966,reasoning,26.99,gpt-4-turbo,2026-01-07
967,reasoning,21.89,gpt-4-turbo,2026-01-07
968,reasoning,27.3,gpt-4-turbo,2026-01-07
969,knowledge,89.43,claude-3-opus,2026-01-07
970,knowledge,90.42,gpt-3.5-turbo,2026-01-07
971,knowledge,87.48,claude-3-opus,2026-01-07
972,knowledge,84.61,gpt-4-turbo,2026-01-07
973,knowledge,54.05,gpt-4-turbo,2026-01-07
974,knowledge,28.6,gpt-3.5-turbo,2026-01-07
975,code,37.76,claude-3-opus,2026-01-07
976,code,57.94,gpt-3.5-turbo,2026-01-07
977,code,19.36,gpt-4,2026-01-07
978,code,38.76,gpt-4-turbo,2026-01-07
979,code,44.54,gpt-4-turbo,2026-01-07
980,code,23.23,claude-3-opus,2026-01-07
981,code,42.15,gpt-3.5-turbo,2026-01-07
982,code,31.37,claude-3-opus,2026-01-07
983,code,15.87,gpt-3.5-turbo,2026-01-07
984,code,70.9,gpt-4-turbo,2026-01-07
985,code,54.3,gpt-4-turbo,2026-01-07
986,code,23.57,gpt-4-turbo,2026-01-07
987,code,60.94,gpt-4,2026-01-07
988,instruction_following,95.77,gpt-4,2026-01-07
989,instruction_following,81.41,gpt-4,2026-01-07
990,instruction_following,90.0,gpt-4-turbo,2026-01-07
991,instruction_following,78.09,gpt-4-turbo,2026-01-07
992,instruction_following,91.44,gpt-3.5-turbo,2026-01-07
993,instruction_following,71.8,gpt-4,2026-01-07
994,instruction_following,56.08,gpt-4,2026-01-07
995,instruction_following,86.32,claude-3-opus,2026-01-07
996,tool_calling,45.49,gpt-3.5-turbo,2026-01-07
997,tool_calling,85.12,gpt-3.5-turbo,2026-01-07
998,tool_calling,21.94,gpt-4-turbo,2026-01-07
999,tool_calling,81.82,claude-3-opus,2026-01-07
1000,tool_calling,54.79,gpt-3.5-turbo,2026-01-07
1001,tool_calling,47.4,claude-3-opus,2026-01-07
1002,tool_calling,45.49,claude-3-opus,2026-01-07
1003,tool_calling,45.3,claude-3-opus,2026-01-07
1004,tool_calling,42.28,gpt-4-turbo,2026-01-07
1005,tool_calling,81.93,gpt-4,2026-01-07
1006,tool_calling,87.02,claude-3-opus,2026-01-07
1007,tool_calling,19.54,gpt-4,2026-01-07
1008,tool_calling,71.98,gpt-4-turbo,2026-01-07
1009,tool_calling,21.39,claude-3-opus,2026-01-07
1010,reasoning,47.48,claude-3-opus,2026-01-08
1011,reasoning,64.6,gpt-4-turbo,2026-01-08
1012,reasoning,54.56,gpt-3.5-turbo,2026-01-08
1013,reasoning,42.18,gpt-4-turbo,2026-01-08
